date,model,GTAA,DM,PAA,DAA,Sentiment,risk,n_weight,dji
2022-09-19,25584510.10535996,27857671.221022278,27980058.10059562,14195760.926378606,31133122.738657925,24090957.651542693,28773084.517121922,25517868.238781326,1879187.801516566
2022-09-20,25321829.191110417,27658791.133029062,27704951.185834862,14048865.669162124,30684501.948097188,23890418.54062041,28445768.771043003,25256088.36311867,1863194.7863608846
2022-09-21,24929871.07640618,27270283.287822388,27229408.54212574,13816254.225708876,30290896.350468032,23514771.42036744,27971898.309455138,24864927.273614105,1829590.8931729964
2022-09-22,24530204.01750339,26964698.49586813,26541490.696417253,13758441.607660724,29605988.389499757,23188739.766918387,27462125.628425237,24468164.828141134,1808188.2161918012
2022-09-23,24089758.22589514,26621341.53061637,25919172.681370508,13526282.842085367,28886988.582592733,22914189.8081649,26961484.09023708,24029135.518394582,1778253.6077589865
2022-09-26,23819013.503532518,26335372.96382452,25407058.07054559,13402674.187317006,28709830.946669385,22802813.86853503,26482423.04209007,23758407.620337248,1769272.1505432308
2022-09-27,23924679.054602742,26315916.632471975,25462610.997194204,13431942.106435142,28940134.761552576,22938753.415154587,26715628.844917692,23863077.568905104,1772045.300774649
2022-09-28,24519615.027716573,26826048.219141245,25969023.957474098,14236944.556740608,29489853.083355527,23319092.190190144,27132893.726398066,24461054.211082824,1806958.7755090136
2022-09-29,23943631.11660096,26154910.43605317,25242388.86067245,13962398.188811846,29141750.451292466,22712849.729434017,26284449.52117092,23886223.723379005,1755228.4621045021
2022-09-30,23649853.60483244,25831690.280378286,24979707.210243177,13815771.373505106,28871656.30781248,22325421.6381718,25914955.898119856,23593510.28489218,1724798.576993032
2022-10-03,24226854.530335624,26563171.516354967,25836823.360408455,14118657.87223875,29472458.071956154,22709032.283820085,26545693.36937409,24169758.81078298,1765439.360003046
2022-10-04,24850734.95053562,27132098.9942317,26466228.912673887,14443028.968184153,29898686.19305038,23473581.31531098,27559206.639562264,24791964.1722256,1820904.9745829105
2022-10-05,24710653.556056637,26777526.346730206,26108168.93622827,14351384.228407094,29760758.546363324,23471837.038754392,27658696.46969859,24651496.738390766,1819433.4225169113
2022-10-06,24495455.59961387,26431714.965727642,25778071.146307833,14272374.804837786,29611834.090550102,23293100.751044534,27413243.844136078,24436700.93194974,1805649.1939625375
2022-10-07,23811827.489906184,25778217.20753903,25207208.006986488,14006070.362523543,29241551.99923102,22386810.70410396,26025558.224771556,23755397.66303889,1735528.241133726
2022-10-10,23677195.18769128,25760592.418745097,25182070.232940592,13989153.664594568,29336339.35636455,22098555.863807637,25452569.461839095,23621497.806579515,1717841.9815611532
2022-10-11,23551832.788791213,25639133.330544777,24962441.777339075,14036653.110786928,29383766.63267246,21765397.094480537,25224364.656603504,23497770.83460195,1696520.9807092343
2022-10-12,23387531.972521603,25315897.214873157,24532760.834385723,14051681.445114616,29172338.476136904,21675345.90786251,25173110.59221567,23334495.91948547,1695620.2403888153
2022-10-13,23933995.15640106,25793033.677251745,25131887.878355596,14450772.66815112,29532419.305694018,22121164.64514787,26091353.934546642,23881260.429601464,1734602.3224576653
2022-10-14,23342233.465531316,25213753.190114804,24495308.009304333,14201988.924657881,29120084.32144193,21350963.818407234,25158818.04446333,23291722.68408341,1680911.4748974096
2022-10-17,23864653.778488122,25751171.66357545,24954021.99468692,14469944.194305912,29392516.345673736,22051358.50380781,26032607.817070704,23812814.896389347,1739153.617292986
2022-10-18,24118635.964998424,26184882.824319255,25367575.65849704,14620987.207079824,29565691.54058907,22329100.69019388,26080750.60547171,24066422.089355193,1752549.5771801807
2022-10-19,23953715.875148185,25855124.473110344,25171457.535556998,14563425.206998361,29199677.15843689,22094163.986397255,26250884.30018249,23902870.558468867,1745575.6332471587
2022-10-20,23771799.837157328,25605587.476180207,24956385.220492095,14463701.02986548,29051476.049968068,21882378.115646213,26091966.683874313,23721379.577961624,1736666.4870405928
2022-10-21,24348578.02569013,26178930.609212015,25722992.3475908,14789146.886456328,29507708.15463795,22469402.654595543,26823451.167776577,24296997.00550502,1778110.5210061946
2022-10-24,24694202.84425485,26598078.107549682,26177959.38438494,15013227.870582653,30003824.464374073,22686339.91432533,27068400.02072162,24642245.834264606,1796964.8106380396
2022-10-25,25036719.544792276,26977525.085544787,26615848.10849122,15158230.67913157,30207721.653308958,23064955.40425658,27585114.894097473,24983871.121797193,1834653.1243959689
2022-10-26,25186476.399953008,27686198.312492337,26963593.677191377,15198472.033947404,30589692.71111481,22963074.222587563,27193352.171404045,25134136.11418419,1793135.2441555895
2022-10-27,25105197.35487522,27736285.53804787,26836964.468506295,15166316.282721126,30384459.963299006,22908753.159302223,27050257.804777894,25053571.605992567,1759449.521311866
2022-10-28,26068294.618332695,28763165.62700502,27782167.284662638,15614898.754256295,32004872.42134596,23518013.226236388,28357649.198320236,26013743.958728228,1815193.4795428163
2022-10-31,25876948.453444827,28439665.137806777,27446825.16800033,15576999.872528646,31964604.347133864,23407932.512105048,28008728.705404796,25822459.803297956,1793083.3521787184
2022-11-01,25895737.09279481,28324093.964119803,27529056.94938847,15658522.593725307,32057005.914239783,23513220.180368982,27805922.009716373,25840874.852075327,1774749.364054612
2022-11-02,25288574.95065844,27738039.460578196,27010886.231999006,15269112.94318719,31333829.426488616,22939643.513638627,26981798.96302644,25234894.29869245,1714598.733006721
2022-11-03,25121699.40178679,27752571.68228058,26961959.027023513,15368184.593196655,31414405.160476193,22362127.18643766,26369325.22635081,25070952.116681397,1680681.952692019
2022-11-04,25558429.695666794,28182054.429027297,27074170.82087435,15636345.099481983,31627935.048263974,23080975.44697599,27157651.744467158,25506465.04556343,1706846.7164737529
2022-11-07,25823715.451531928,28373948.52597269,27084771.81866241,15805378.93737873,32048141.785290223,23421456.583543565,27604346.86831624,25770631.47486802,1725707.300694508
2022-11-08,26152888.770142466,28790953.453522597,27617701.073394537,15936791.958394166,32414777.084796827,23687879.704424504,27905507.157109372,26098854.285486024,1738677.2243810615
2022-11-09,25738191.956842232,28516390.52527104,27327069.098287206,15700042.803177562,31883252.17185625,23294821.052931942,27133600.949194092,25685405.657853864,1697495.7208309902
2022-11-10,26883669.114574473,29574134.06603018,28490997.512596685,16130433.160162663,32657506.619526442,24725609.014146857,29200259.101710755,26826499.450088877,1824586.848515805
2022-11-11,26913569.411479846,29167646.525464263,28100488.488123707,16130625.921360608,32486590.139871787,25055465.32273374,29974269.501758486,26855135.747794915,1857766.2407686398
2022-11-14,26820673.703105588,29021668.97368393,27976142.812103152,16069172.567462789,32636645.481185306,24884634.88307209,29815839.836538285,26762020.52468349,1839518.8416236907
2022-11-15,27052940.992146894,29166383.023363173,28112891.214807224,16267612.421166481,32921555.658759214,25084797.7818177,30204510.31224891,26994151.792120293,1866277.7531879407
2022-11-16,26849563.671565358,29132846.811393727,28043948.49961508,16197841.64852208,32735705.204954825,24794450.348537806,29614372.297122415,26792008.723460235,1839227.9087947842
2022-11-17,26873444.24336016,29336916.054291975,28139005.09873288,16080206.926124645,32705764.079439756,24762556.634148184,29740623.982693274,26815554.695602756,1835733.1837370545
2022-11-18,26939879.00202552,29494687.944825623,28424285.56397251,16181583.395560605,32556489.96514875,24802504.069243554,29632047.261979815,26882926.856773883,1835758.2085661374
2022-11-21,26953207.752383076,29735067.04514635,28452977.887915406,16167585.896726262,32519142.687380176,24841642.76877975,29412093.753957637,26896852.932717502,1816331.7254496831
2022-11-22,27342786.425481025,30308969.011892144,28484486.41968753,16329921.147421708,33011063.34286167,25284305.119956907,30094584.227320287,27284967.04148363,1843276.0970969507
2022-11-23,27388458.912206087,30418166.999310363,28187803.651562717,16280855.68260854,33134379.902487583,25502127.30717209,30304088.406981546,27329263.628928345,1861179.2896970937
2022-11-25,27295027.59969256,30325289.775523044,28156843.240728088,16232119.431919571,33109643.48267629,25361227.05061763,30093709.02766361,27236075.85720904,1848179.581858135
2022-11-28,27005896.834917545,30021385.21788769,27953029.283204846,16067798.013573658,32716124.46262359,25098295.14946936,29679016.11875647,26947834.109151695,1821724.0387740536
2022-11-29,26926035.75388809,29980769.963790752,27950286.076415908,16035207.597698497,32502088.324983,24984348.852804407,29591216.40747693,26868858.029005226,1808471.1656396508
2022-11-30,27762314.332976766,30857516.52198151,28373256.701343205,16402791.275412615,33746615.036074325,25908666.93794367,30859754.417744707,27700872.346219487,1891260.0554138762
2022-12-01,27787764.604156286,31022155.64728331,28407019.341626562,16319823.659114493,33761869.18717428,25982864.71893906,30872917.95584581,27725768.37980811,1893119.8761470544
2022-12-02,27794469.00307131,31130585.86161588,28506616.61189577,16326350.620494828,34028808.73125996,25892226.01910896,30557656.523315642,27732432.05157213,1885631.9252952046
2022-12-05,27390048.674164154,30727844.753893737,28040489.33901686,16002533.395417986,33659353.55766352,25490322.23074985,30183874.063862484,27328055.286980625,1853016.8966724807
2022-12-06,27022043.644916028,30441464.682350658,27677148.956822943,15794319.144639911,33123709.46350814,25109633.272087377,29751449.80109715,26961637.8688639,1815740.6481983429
2022-12-07,27002740.779669076,30439363.52154875,27752679.65461308,15731048.1534116,33293662.65838061,25067356.225930672,29554123.75106273,26941627.324483838,1807518.379815802
2022-12-08,27232432.87502957,30621015.120812666,27716993.75446302,15852953.457427287,33785532.41812457,25481957.194396712,29747505.786428638,27169276.1564897,1829545.2957850357
2022-12-09,26915512.87137933,30378303.824571323,27203736.94467977,15686513.109109523,33250445.933235567,25244231.47529452,29515685.062035646,26853687.51099062,1817884.9536449583
2022-12-12,27229785.420213036,30620652.967273664,27456064.625779476,15840472.012486516,33624902.33472687,25558466.54338351,30079718.622839365,27166598.764696456,1840383.5032027941
2022-12-13,27352640.405105747,30717213.224669684,27396098.595145736,15772265.606863117,33995878.5208347,25774299.677961387,30369935.7332927,27286951.550946128,1860470.3040486027
2022-12-14,27262688.50701441,30621098.813469794,27444068.376094133,15684538.132942123,33990319.21034472,25673789.28113681,30106062.34377026,27196779.25687246,1845804.065413982
2022-12-15,26512314.058278225,29714373.503725883,27111933.596745256,15383240.556878095,32786004.049935903,24831093.234236877,29083592.839674715,26450389.420333248,1783595.564372074
2022-12-16,26366081.9724451,29709420.108424813,26912698.031576145,15337359.253609912,32547857.080840226,24594297.635900475,28923301.470398754,26305677.2141308,1767638.6279577084
2022-12-19,26248215.891479112,29636882.788085487,26724669.841145564,15309732.909725072,32413142.479837112,24503164.224987246,28699598.294966526,26188496.433047872,1742621.6287294864
2022-12-20,26286550.68871087,29490087.235266577,26860866.90675394,15381157.910177885,32489037.638204288,24555640.486989353,28671715.517517544,26226548.860433303,1740708.3807538492
2022-12-21,26625239.72968977,29925084.72332378,27166603.99197027,15557685.652156323,32995124.27462842,24787509.187375713,29093263.301956635,26564456.279868163,1766406.1167437446
2022-12-22,26156750.518629543,29588776.515951544,26681971.283754118,15312548.677293705,32240290.664107915,24425021.036875565,28425098.123972904,26098032.348909184,1722427.8198722014
2022-12-23,26262073.349872395,29644055.389836453,26761362.121237323,15430286.07514355,32182941.657240134,24586780.604270317,28621245.978614025,26203639.698560696,1727035.7660077154
2022-12-27,26136146.17379297,29575938.065493777,26548398.903112542,15408838.750458244,31728344.162813332,24556712.780124392,28574557.88192547,26079046.834131807,1701419.706147096
2022-12-28,25824336.238768127,29217473.885719687,26247105.15410535,15228375.577570928,31362466.906957235,24308847.213694043,28151305.550657257,25767785.362617027,1678911.791469174
2022-12-29,26221840.733621467,29647814.18823404,26410182.95491656,15428957.394179074,32003253.191767607,24675813.2551954,28788523.618163303,26163590.30626307,1721627.6394477896
2022-12-30,26235898.521954857,29677475.921839926,26472791.03720528,15410545.776436692,32089335.821943745,24610802.170446686,28818632.016239636,26177519.962831836,1719852.7189016219
2023-01-03,26090100.162926927,29590016.207507927,26066299.822598096,15298428.798287643,31885020.45554188,24662704.784669243,28709354.42318223,26031426.77532416,1707728.573027441
2023-01-04,26216645.310146943,29941867.071753427,25961056.666795313,15317336.918567767,32084279.285658654,24766440.627444908,28977929.056395717,26157636.825057127,1715928.733585516
2023-01-05,26136224.20309124,29798734.64193954,26146862.45212846,15376892.843969468,31745747.49590267,24490877.028690603,28913850.65918734,26079416.492063586,1688640.001866883
2023-01-06,26836709.346029278,30709551.570024554,26678757.41367769,15776919.514605852,32496202.64764318,25052430.98836062,29988120.922482412,26778998.590416864,1735666.5685631956
2023-01-09,26692374.757548478,30523740.942265183,26327458.598215915,15770952.647554228,32145179.72793166,24981746.960528422,30007769.834351793,26635685.795053832,1746372.743140395
2023-01-10,26931837.891024552,30761435.548684556,26632204.96356404,15884592.56006686,32643885.363684617,25080214.378568653,30248780.26726429,26874209.90360436,1761674.1211487288
2023-01-11,27108711.564791743,30844590.315458447,26806000.124519393,15977812.9255955,32584399.718160372,25420707.821607023,30618855.814656638,27050384.216587868,1792603.7352090594
2023-01-12,27216191.56224776,30790529.00362837,27000828.17727089,16173787.616253197,32665462.866227705,25341081.80047175,30829953.248672746,27158912.113062214,1801579.051362464
2023-01-13,27368010.07495223,30903533.33331549,27171302.99388321,16328010.733957129,32948640.789835043,25465983.71433706,30848896.455624662,27310615.888335373,1814449.9504185978
2023-01-17,27294632.58910331,30699449.35301904,27229097.394616973,16265462.11986975,32913051.955943484,25405602.195827924,30718711.993487913,27236807.614576392,1816919.7321698477
2023-01-18,26896717.38412253,30248948.009501774,26888625.40101807,16000184.794442147,32413233.126635678,25021740.896301746,30298443.959370214,26839601.39671604,1793825.346037349
2023-01-19,26589264.401945192,29762648.62847986,26472880.141768795,15881982.982811972,31785207.647023,24890069.347997803,30131898.118869457,26533025.729617294,1775805.7803056438
2023-01-20,27154975.999445602,30468662.28064378,26591626.75447256,16141340.977072844,32939670.376899876,25328797.85581681,30962375.74226215,27095947.542590857,1826641.6479786462
2023-01-23,27701907.239983406,31041604.041713107,26748445.50069761,16276826.598760145,33891133.23562846,25987013.259273604,31944319.95134479,27638647.083876617,1866496.2214810983
2023-01-24,27696818.97729949,31002324.256056644,26761317.812700734,16276026.313297788,33793316.61426744,26127617.831485625,31857353.83728727,27633341.41811645,1862424.390088878
2023-01-25,27834153.28783,31122060.134441514,26773777.753776688,16349623.544648113,34353657.98965836,26319086.17724966,31743372.972521618,27769011.846520502,1857401.6151915144
2023-01-26,28128045.610328645,31304961.767557334,26814582.41893463,16587069.85001741,34912758.43326885,26557353.01757476,32237129.963055376,28061785.562370777,1894627.660480928
2023-01-27,28039151.61952176,31105461.819846023,26632804.714298263,16568887.25722201,34583179.712306015,26571652.89435011,32372769.813207313,27973291.568845727,1912725.6782841748
2023-01-30,27600383.259082187,30648333.643335722,26597481.469564047,16449559.8123214,33666021.96685868,26140644.675886787,31528796.46311544,27538013.511075757,1872761.0262390706
2023-01-31,27940736.584536098,31088193.896420676,26968714.751127996,16659469.471398097,33940336.6808127,26474642.36041864,31915811.992300007,27878188.954633825,1902558.8425080038
2023-02-01,28492274.30763658,31760683.241512146,27039208.670593735,16713916.247962762,34951838.63606252,27252799.57050203,32871830.3667407,28424587.49016012,1943617.6783376022
2023-02-02,28829193.93984193,32095850.87513897,26638930.39561305,16681180.678547274,35810716.301683076,27772280.355857685,33867768.602996014,28756602.74105127,2012796.8992547975
2023-02-03,28468153.891067352,31829850.679554906,26624067.12464551,16468528.079274967,35020229.42955226,27349177.781125393,33377032.09203812,28398083.65854176,1976673.0211309348
2023-02-06,28315328.07252472,31725548.56211141,26716100.859690152,16459464.510243865,34819836.557480425,26971332.83628093,33015533.42018118,28247284.02396619,1959560.4903085593
2023-02-07,28717588.750949264,32239074.181517024,26781967.778797723,16595357.492421577,35358925.54322456,27360616.034902606,33907374.493651725,28647630.391776398,2001026.4785720678
2023-02-08,28336646.314080656,31948907.52263808,26304394.064510852,16408232.574773245,34786593.24815521,27268243.886726465,33166624.949581794,28267805.153776783,1964413.6183584603
2023-02-09,28213077.380437616,31830499.50941146,26252910.65814134,16438209.30447509,34444841.13957295,27240184.43513885,32814810.717726655,28145725.482419204,1946458.5337814465
2023-02-10,28109832.048162743,31683585.992344122,26511571.200181227,16396494.068424193,33781776.42896503,27285299.984637264,32629220.162899144,28043929.967157427,1934471.1800711474
2023-02-13,28535999.015560545,32108395.40234935,26833685.16353604,16618936.368951159,34574029.209896654,27632222.77941424,33129202.96054838,28468148.11291902,1965503.0428196318
2023-02-14,28715240.840311065,32276522.153914027,26713349.939397633,16680701.597100375,34973757.63332563,27897947.769017536,33486920.534695227,28645641.445971712,1979428.82286121
2023-02-15,28868593.193712227,32326311.742283672,26689510.66532809,16733520.589102896,35395411.91307774,28267267.740557265,33545348.598439965,28796692.923531573,1994678.3088926726
2023-02-16,28376418.4509019,31939737.107429817,26148319.558880072,16506763.536177907,34730896.65489989,27726385.899124973,32931796.979821812,28307002.63301556,1956097.2381953811
2023-02-17,28227864.361428827,31670729.074962325,26242341.048539408,16455964.493634844,34462011.83670693,27630193.049310807,32488891.751683835,28159015.813129615,1942844.2115344196
2023-02-21,27607457.959324583,30838246.768005464,25910331.681464832,16251198.588072425,33382754.532382306,27048512.79037355,31582437.759748857,27541998.787005976,1896014.158833358
2023-02-22,27602491.797569003,30862093.19868169,25946669.273977213,16224939.985231211,33463893.447071157,27019653.78597745,31485343.61125413,27536781.519402683,1896952.6666872392
2023-02-23,27927713.960675593,31544187.002852812,26021330.327144988,16277182.697712325,34182990.834890515,27263152.03691308,31869200.505233657,27860151.18155423,1914854.3240217941
2023-02-24,27503655.053887103,31131570.286504902,25703665.462317504,16020897.461394278,33636412.75407197,26797419.159271415,31327662.075611655,27437466.34864594,1881763.0560137045
2023-02-27,27803606.845353637,31389061.104575355,25908686.692015983,16208746.649802282,34045296.87198718,27269164.76166391,31564359.758211173,27736002.966984916,1895619.5955772684
2023-02-28,27804755.24810703,31366653.773482233,25779262.71632612,16192112.476752162,34058277.87290504,27329261.865882624,31704628.573079843,27736688.30648036,1893156.108414929
2023-03-01,27725338.121104218,31073431.480450578,25852150.98884395,16170245.027349612,33749337.24541921,27335107.17286454,31692350.21920863,27657520.41472669,1876876.9197536637
2023-03-02,27914045.809305664,31402675.371838897,25960982.636812273,16373063.762816157,33889674.25101858,27376695.5975351,31954548.395078406,27847442.587092794,1893588.4392044805
2023-03-03,28335282.979166023,32137907.262328334,26246391.98311539,16490004.584567698,34909822.255600676,27597192.60690321,32297974.76831485,28266379.742452998,1932252.8748231952
2023-03-06,28265074.632123057,31982567.831134215,26375569.372853473,16568771.290355066,34646314.55251104,27450196.695764374,32085321.149717744,28197911.839462895,1934087.6707272907
2023-03-07,27921033.055688065,31526059.019905522,25998740.57515152,16429006.116404545,34384142.88252643,27107291.320731714,31569404.48995097,27854609.503409438,1910457.1698514982
2023-03-08,28155701.261721518,31967343.676997997,25921724.572102748,16391103.962038936,34925019.9863505,27374216.68762533,32077051.416987654,28086793.196730457,1920386.6535677807
2023-03-09,27588640.55648039,31438271.99437387,25583869.931917366,16041660.130814852,33987853.808713235,26757635.140958052,31425801.38813466,27522142.782893114,1885886.6258562368
2023-03-10,27144891.664741244,30982862.477938984,25305934.89432142,15817064.120909074,33303341.543747645,26289882.144633725,30815544.956197403,27080416.966691285,1859852.513176033
2023-03-13,27153883.360919528,31005399.806544207,25376527.193994246,15800824.774894718,33265835.64104325,26282468.10339195,30843132.465955585,27089433.997019455,1874455.8059215501
2023-03-14,27703055.27866965,31776638.884126026,25609345.344207577,16003480.402728712,34356041.712858245,26861550.928608704,31438304.9077487,27635359.208568286,1917943.5854377602
2023-03-15,27445143.61617243,31777233.84003314,25340246.33277148,15816879.167209063,33848382.5109116,26551891.519835554,31210614.053647928,27379213.566428367,1926044.7213654162
2023-03-16,28046576.26920806,32778942.256274965,25562750.657133725,15993889.211578922,34816706.3237272,27135132.294251323,32110851.516333736,27977835.94937951,1977935.316497304
2023-03-17,27672286.043119837,32563931.415663853,25015585.935287572,15836027.51486595,34265430.134340785,26623985.877140187,31872085.332747795,27606043.897884574,1968265.292665376
2023-03-20,27929470.1596085,32730157.991063796,25341695.58886857,15983993.302274514,34288325.42303799,26939107.41295858,32311435.656835977,27862759.747680463,1974983.000771778
2023-03-21,28238882.576901324,32998937.018108655,25508070.11648792,16171222.674558463,34600500.105633974,27465301.64547455,32671514.490199123,28170687.149148628,2003097.0912704645
2023-03-22,27789808.77691268,32730449.107409257,25039030.620271493,15854627.206562355,34130820.847044915,27007165.435054544,32052758.56576849,27722777.03690855,1975696.745743591
2023-03-23,28152533.146177158,33239951.899058238,25123095.42308708,15984884.178205367,34724182.39034064,27534439.597504254,32497784.345552187,28083257.41319054,2001177.5487059169
2023-03-24,28076955.53624386,33067634.475352436,25190464.92503875,16108879.16988064,34375129.691592745,27343901.753117565,32376878.218114424,28010006.88931561,2007123.1717481655
2023-03-27,28006091.43692633,32844931.87265074,25214318.767155517,16085898.074921468,34219731.69695133,27386479.801234204,32212103.720966443,27938943.291688293,1992348.5433630391
2023-03-28,27953383.533505596,32662351.256699484,25338087.72588543,16092135.499812504,33964126.34283711,27232797.139334988,32283560.084521756,27887130.99959857,1982522.8436004987
2023-03-29,28406350.226871178,33321027.746441286,25640931.990878183,16318754.422499513,34463127.39508483,27793453.66942137,32789494.52217788,28338818.89637494,2019539.785716841
2023-03-30,28714710.633566182,33729905.209369674,25804068.95103486,16472925.385674125,35017397.16498561,28074781.794482183,33145864.64896067,28645985.979905937,2037950.690646901
2023-03-31,29178851.98011872,34106091.81593795,26237547.13140518,16793283.532054074,35829372.25425864,28415726.871330358,33621943.6276566,29108780.417458203,2072255.739628782
2023-04-03,29072203.642790392,34025183.19327986,26326941.85695237,16784902.61725433,35651687.07085903,28055999.51973258,33473930.37854679,29003895.005583126,2067067.7701541607
2023-04-04,28887299.354641784,33886403.04986687,26022893.89147975,16718135.826259356,35443220.963462755,27889952.719258975,33249688.911630303,28819834.235914223,2059479.2594063035
2023-04-05,28591498.97703689,33442084.529806983,25886451.03998459,16588307.346578075,34666076.30278168,27710309.376112413,33019295.52750009,28525475.766791403,2038589.0540783484
2023-04-06,28553621.016016733,33627453.73734754,25886125.159422748,16526472.111022152,34662228.60840776,27571952.181679245,32874093.521160573,28488220.787182264,2053586.9100799551
2023-04-10,28755960.32043232,33849248.77331177,26049727.650676664,16542321.776225891,35092217.20490383,27864096.905833192,33053670.839157693,28688501.91533216,2051799.5538825255
2023-04-11,28694544.46901244,33437737.25097251,26081450.212487333,16592672.887252063,35123628.45666771,27789790.939383168,32947300.03768799,28626840.508167926,2038109.5906352482
2023-04-12,28466749.408294834,32963750.585771956,26045868.803160932,16438995.228649924,34668316.124433026,27651164.579483625,32777743.239826005,28399049.839469645,2019904.4112939665
2023-04-13,28904272.5588221,33344762.821642563,26358080.023777146,16734103.892204776,35191504.79798881,28182888.854155336,33310130.293714188,28835200.5189386,2060942.8280912456
2023-04-14,28847365.980365995,33223823.101659205,26356516.687184945,16683914.894657558,35184974.98730275,28093818.027485404,33248812.094373684,28778111.742573217,2056246.9112375453
2023-04-17,28993361.747651283,33343998.9194101,26493784.770666543,16819927.816865165,35249779.27593402,28288530.07364565,33400580.81957663,28924156.75193351,2057534.5384861142
2023-04-18,29110480.940582976,33342255.833432127,26534978.02994381,16888847.634040933,35501741.33908302,28538557.5637466,33461605.68189693,29039946.369778484,2058175.9724487378
2023-04-19,28986526.547422253,33225300.72110671,26381744.69263022,16809913.794635687,35440224.612276204,28377337.682411097,33319596.035714254,28916144.740730215,2057691.7496823152
2023-04-20,28874032.149194434,33084206.64128041,26235423.3652669,16798266.529805243,35241222.030214354,28262661.45566826,33219062.238147076,28804494.661259256,2041541.5233304333
2023-04-21,28878268.211390097,32959502.47988888,26349134.494238812,16821146.761197153,35334696.8097277,28260635.858310807,33096015.578968506,28808382.646740984,2043866.529536744
2023-04-24,28897403.03199085,32829625.796319887,26494564.50473386,16824569.71533263,35407364.076112956,28208119.146735724,33158676.09219026,28827076.38648585,2038991.4471889364
2023-04-25,28292322.431586444,32112620.237275228,25888298.408823576,16523172.102899743,34606367.99601625,27665924.852251247,32459738.454673704,28223833.749724254,2000529.8201543833
2023-04-26,28175568.77573682,32440054.53794134,25656747.370724894,16456066.516952233,34597650.2438163,27122503.09756976,32413217.621012315,28109297.053672165,2013322.113612417
2023-04-27,28651201.744617477,33447223.695319414,25798149.051142063,16639835.289101025,34960793.53042836,27699907.345853772,33126740.14194848,28584432.067432143,2068904.1013238442
2023-04-28,28987584.667514853,33928727.849091195,26163445.32644663,16827946.98598831,35338321.20153919,27920526.77521405,33521037.315460853,28920592.13347166,2082417.9696081893
2023-05-01,29153026.95937229,33989498.133094326,26543136.11007427,16905313.22258928,35567146.35732742,27967259.204026934,33697944.3723907,29085433.717946798,2080135.1832055456
2023-05-02,28825716.975383054,33479987.95436326,26438371.830331232,16780060.50157068,35182453.98078573,27576041.96829358,33156597.261516668,28759339.484846488,2061614.199732833
2023-05-03,28639701.915216714,33182151.58727337,26177381.67369465,16745072.808009706,35033953.514398456,27424000.715448786,32888621.508002818,28573841.995618068,2048494.8947045773
2023-05-04,28470239.96551641,33279058.893896613,26002997.477888506,16608811.418968,34714735.505551495,27225131.562118143,32654075.39741818,28405661.907600213,2040991.2841437308
2023-05-05,29006783.721193325,33931257.68486667,26461312.0291165,16727344.573479833,35303337.15107773,27924798.185441177,33498820.155054506,28939065.44757065,2084483.6694567048
2023-05-08,29094669.64957717,34360227.97357626,26267610.070754815,16729653.94221971,35578938.31174235,27928889.08976233,33650808.62773274,29026869.1769728,2089594.5685988138
2023-05-09,28852173.976423904,34011658.42217943,26104582.14712957,16692011.87939333,35398661.40523497,27542554.605978467,33236928.054822735,28785748.38565329,2075362.3495458914
2023-05-10,29107367.961477242,34576033.19180383,26192690.557842147,16788251.491278276,35613682.689976595,27771747.56401016,33662348.89419475,29040866.649500363,2098428.333265014
2023-05-11,29122499.947837844,34845733.02167305,26081202.577087965,16784943.827595063,35598406.36795301,27685171.00966658,33766568.32099006,29056836.380599577,2105023.373650943
2023-05-12,29117317.664561693,34742617.02755674,26131548.648836173,16822853.614889827,35506847.46988229,27723467.537412558,33738483.52858595,29051889.45383992,2097225.6062034555
2023-05-15,29341392.569479875,34925098.245691314,26303010.522941567,16855745.734714944,35744288.252243005,28111681.93997218,34129655.42132279,29274028.765102655,2108753.9155029734
2023-05-16,29414475.79182319,35380457.89094024,26024082.656960357,16756462.087370163,36172628.73000089,28199770.84209293,34184470.69121542,29345655.242231134,2110719.055455482
2023-05-17,29786898.298259012,35973377.117191166,26401989.69389202,16873955.07256725,36663007.549861096,28531135.305798154,34601731.47599122,29716797.18080469,2136383.7832352375
2023-05-18,30354217.269017767,36867882.857063554,27044200.357427705,17086669.68769219,37484054.40793301,28973821.687442716,35097838.39592785,30282434.17041301,2174957.1776045896
2023-05-19,30239802.599310923,36662108.57721112,26805453.78285779,17076565.63824659,37292413.04890657,28846956.11048162,35170448.49223792,30168644.523274396,2170063.211490051
2023-05-22,30279414.090171102,36842260.09527056,26731785.714528482,16957086.070505053,37462248.169112764,28902174.985073533,35369622.96045559,30206854.789284553,2177334.2293143305
2023-05-23,29851287.32252213,36425396.99347264,26142968.360286422,16651955.211161364,36831575.19653396,28594384.324686818,35144947.49102461,29779366.799945135,2149476.3746422636
2023-05-24,29736090.786611084,36309736.143937476,26109591.404205635,16665494.724570915,36693768.73838178,28359229.87428054,34894994.70915734,29665527.94043685,2138776.6481805337
2023-05-25,30759267.848946933,38227990.58309643,26923218.760811113,16644739.030879967,38674912.63434858,29590703.286501218,35716968.86571211,30680481.592079848,2191293.017566048
2023-05-26,31460595.057759482,39302091.202838294,27429943.755670797,17025710.35047565,39522107.40126258,30122362.853133444,36682825.80061106,31380949.126533713,2247870.1644315505
2023-05-30,31495703.626246598,39436029.24328508,27680213.41374871,16929094.465142965,39583458.240805,30055194.123653263,36687457.299376376,31415532.466795254,2256765.1861947076
